sample_id,mse,iou,dice,precision_v1,recall_v1,f1_v1,precision_v2,recall_v2,f1_v2,precision_v3,recall_v3,f1_v3,precision_v4,recall_v4,f1_v4
264,0.3612456747404844,0.5666470933646506,0.7233883058470765,0.4230769230769231,0.55,0.47826086956521735,0.8962472406181016,0.4337606837606838,0.5845932325413967,0.24385245901639344,0.5219298245614035,0.3324022346368715,0.08130081300813008,0.5714285714285714,0.14234875444839856
266,0.33446615689606346,0.606706925350122,0.7552179128348661,0.40625,0.4126984126984127,0.4094488188976378,0.9751614505712867,0.4531394275161588,0.6187549251379039,0.33360258481421645,0.6286149162861492,0.4358839050131926,0.22317596566523606,0.5875706214689266,0.32348367029548997
76,0.3871859296482412,0.5430016863406408,0.7038251366120218,0.6101694915254238,0.5070422535211268,0.553846153846154,0.9761006289308176,0.5497697484945094,0.7033763879447088,0.2274741506646972,0.6039215686274509,0.3304721030042918,0.21832358674463936,0.6436781609195402,0.3260553129548763
47,0.36446124763705107,0.5202509982886481,0.6844277673545967,0.4375,0.34146341463414637,0.3835616438356165,0.8634020618556701,0.33349925335988057,0.481149012567325,0.30714285714285716,0.5233265720081136,0.38709677419354843,0.12981744421906694,0.5378151260504201,0.20915032679738563
300,0.335781041388518,0.591095489162273,0.7430044182621502,0.45,0.5,0.4736842105263158,0.9019607843137255,0.3978378378378378,0.5521380345086271,0.2775423728813559,0.6036866359447005,0.3802612481857765,0.07857142857142857,0.5,0.1358024691358025
360,0.2594436310395315,0.5643829502343227,0.7215406562054208,0.3,0.32142857142857145,0.3103448275862069,0.9908361970217641,0.5256760862959586,0.6869168155648203,0.05217391304347826,0.07894736842105263,0.06282722513089004,0.3390804597701149,0.31891891891891894,0.3286908077994429
309,0.3399462698904732,0.5305523871598501,0.6932822314489513,0.375,0.48,0.42105263157894735,0.9650028686173264,0.4172661870503597,0.5826117076550051,0.20212765957446807,0.19289340101522842,0.19740259740259739,0.3536231884057971,0.41924398625429554,0.3836477987421384
448,0.3366721177432543,0.5973531544597535,0.7479287254568153,0.4489795918367347,0.6666666666666666,0.5365853658536586,0.9537671232876712,0.3569368792053829,0.5194684075542084,0.2329268292682927,0.6655052264808362,0.34507678410117437,0.17065868263473055,0.6440677966101694,0.26982248520710056
281,0.3309734513274336,0.6110856619331195,0.7586010804663065,0.75,0.5675675675675675,0.6461538461538462,0.9443079443079443,0.4812186978297162,0.6375449267348632,0.3440366972477064,0.5382775119617225,0.41977611940298504,0.17319277108433734,0.625,0.2712264150943396
190,0.3380896913220734,0.6294212218649518,0.7725703009373458,0.32608695652173914,0.625,0.4285714285714286,0.9740548554484804,0.5539629005059022,0.7062617575920452,0.23333333333333334,0.535031847133758,0.3249516441005803,0.17562724014336917,0.5568181818181818,0.2670299727520436
445,0.3170391061452514,0.63671875,0.7780429594272077,0.6,0.5869565217391305,0.5934065934065934,0.9685767097966729,0.49857278782112274,0.6582914572864321,0.4059040590405904,0.5898123324396782,0.4808743169398907,0.2578125,0.6666666666666666,0.37183098591549296
116,0.30890207715133533,0.6449115044247787,0.7841291190316073,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.9571068124474348,0.5042091271599468,0.6604759141033082,0.1736641221374046,0.457286432160804,0.25172890733056713,0.12016293279022404,0.5412844036697247,0.19666666666666666
249,2.5103939813898237,0.6486134375581611,0.7868593361932716,0.37209302325581395,0.7272727272727273,0.49230769230769234,0.9567642956764296,0.6035190615835777,0.7401546484445243,0.24644549763033174,0.33986928104575165,0.2857142857142857,0.34564643799472294,0.6036866359447005,0.43959731543624164
150,0.3576108870967742,0.4929414039837556,0.6603626943005181,0.40540540540540543,0.46875,0.43478260869565216,0.9849246231155779,0.3567961165048544,0.5238307349665925,0.16289592760180996,0.2,0.17955112219451372,0.2331288343558282,0.35023041474654376,0.2799263351749539
326,0.35566017547613954,0.5880288555273933,0.7405770411295273,0.52,0.5306122448979592,0.5252525252525252,0.9668279198341396,0.4810866574965612,0.6424799081515499,0.33752620545073375,0.5111111111111111,0.4065656565656565,0.2236024844720497,0.5654450261780105,0.3204747774480712
152,0.3944069431051109,0.598438855160451,0.74877916440586,0.34177215189873417,0.4426229508196721,0.38571428571428573,0.9465753424657535,0.45872980747953085,0.6179758533313459,0.3054032889584965,0.5579399141630901,0.3947368421052631,0.24212812160694897,0.6636904761904762,0.35481304693715193
278,0.35032579532387886,0.5831927100911238,0.7367299083351098,0.3333333333333333,0.3783783783783784,0.3544303797468354,0.9701037217815741,0.43837882547559964,0.6038739080896315,0.33159268929503916,0.4756554307116105,0.3907692307692307,0.252212389380531,0.5377358490566038,0.3433734939759036
486,0.32771205638056883,0.6364501546514394,0.777842396045362,0.8043478260869565,0.6065573770491803,0.691588785046729,0.9707846410684474,0.4752758479771148,0.6381344307270234,0.29540481400437635,0.5152671755725191,0.37552155771905427,0.18046709129511676,0.7142857142857143,0.288135593220339
294,0.4118136439267887,0.5290193462308206,0.6919720767888308,0.6,0.5,0.5454545454545454,0.9808695652173913,0.6097297297297297,0.752,0.31444759206798867,0.8102189781021898,0.4530612244897959,0.09259259259259259,0.7142857142857143,0.16393442622950818
471,0.37673992673992673,0.5954236445033991,0.7464144668468093,0.42857142857142855,0.5333333333333333,0.4752475247524753,0.979676915059927,0.5272013460459899,0.6855059252506838,0.37857142857142856,0.554006968641115,0.4497878359264498,0.2925851703406814,0.5863453815261044,0.39037433155080214
