sample_id,mse,iou,dice,precision_v1,recall_v1,f1_v1,precision_v2,recall_v2,f1_v2,precision_v3,recall_v3,f1_v3,precision_v4,recall_v4,f1_v4
4,0.8376106194690266,0.5728191688506178,0.7283980004760772,0.37142857142857144,0.5909090909090909,0.456140350877193,0.876979293544458,0.46936114732724904,0.6114649681528663,0.231311706629055,0.5694444444444444,0.32898696088264795,0.14511873350923482,0.6547619047619048,0.2375809935205183
154,1.8981900452488687,0.34620505992010653,0.5143422354104846,0.3157894736842105,0.5625,0.4044943820224719,0.851150202976996,0.34809075816270063,0.4941084053417125,0.2985507246376812,0.34219269102990035,0.3188854489164087,0.14646464646464646,0.21804511278195488,0.17522658610271902
124,0.31046312178387653,0.6146304675716441,0.7613264829518916,0.5925925925925926,0.6666666666666666,0.627450980392157,0.951539338654504,0.5497364953886693,0.6968684759916492,0.31953801732435033,0.6335877862595419,0.42482405630198333,0.2132564841498559,0.6434782608695652,0.3203463203463203
120,0.47950589556428974,0.5490691794989657,0.7089020771513354,0.28888888888888886,0.5416666666666666,0.3768115942028985,0.9397278029812054,0.536639526276832,0.6831566548881035,0.20517241379310344,0.40476190476190477,0.2723112128146453,0.14105263157894737,0.48201438848920863,0.21824104234527686
314,0.3865656037637219,0.46031459048996565,0.6304320911229417,0.3448275862068966,0.45454545454545453,0.39215686274509803,0.9748898678414097,0.5822152065245988,0.7290396969197827,0.21428571428571427,0.24,0.2264150943396226,0.32590529247910865,0.4717741935483871,0.38550247116968694
383,2.494644132349441,0.5896495517522412,0.741861061266342,0.3114754098360656,0.4523809523809524,0.36893203883495146,0.888676844783715,0.5389660493827161,0.6709894332372719,0.3370118845500849,0.621283255086072,0.43698403962575677,0.23860182370820668,0.585820895522388,0.3390928725701943
433,0.5285462036492055,0.5321312991215904,0.6946288473144236,0.1702127659574468,0.4444444444444444,0.24615384615384614,0.9751655629139073,0.4240460763138949,0.5910687405920723,0.18696883852691218,0.4074074074074074,0.2563106796116505,0.13513513513513514,0.7142857142857143,0.22727272727272727
322,0.29887218045112784,0.6243032329988851,0.7687028140013726,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.9383259911894273,0.4570815450643777,0.6147186147186148,0.407514450867052,0.5826446280991735,0.47959183673469385,0.3048327137546468,0.8118811881188119,0.4432432432432432
378,0.6297889776685105,0.49566294919454773,0.6628003314001657,0.375,0.5,0.42857142857142855,0.9423503325942351,0.539066463723998,0.6858157172825562,0.3319838056680162,0.4959677419354839,0.3977364591754244,0.20641562064156208,0.556390977443609,0.301119023397762
481,0.36981132075471695,0.5882158225753061,0.7407253022092538,0.48717948717948717,0.6229508196721312,0.5467625899280575,0.9629130141604855,0.40602786465737845,0.5711999999999999,0.19135802469135801,0.6288032454361054,0.29342167534311403,0.20604395604395603,0.7142857142857143,0.3198294243070362
471,0.3757050765511684,0.5860271115745568,0.7389875082182774,0.45614035087719296,0.5777777777777777,0.5098039215686275,0.9800829875518672,0.662366797532249,0.7904953145917002,0.3486682808716707,0.5017421602787456,0.41142857142857137,0.2722117202268431,0.5783132530120482,0.3701799485861182
288,0.3496218731820826,0.55599603567889,0.7146496815286624,0.5757575757575758,0.6333333333333333,0.6031746031746033,0.9859629421673217,0.6886274509803921,0.8108981759408912,0.3016949152542373,0.5933333333333334,0.4,0.2413793103448276,0.5833333333333334,0.34146341463414637
484,0.5223309230114844,0.4295618413754853,0.6009699321047527,0.3958333333333333,0.7307692307692307,0.5135135135135135,0.9420289855072463,0.4712041884816754,0.6281879194630873,0.4779874213836478,0.41304347826086957,0.4431486880466473,0.25757575757575757,0.3434343434343434,0.29437229437229434
237,0.2707373271889401,0.6639686684073107,0.7980542915424447,0.7857142857142857,0.7096774193548387,0.7457627118644068,0.9733542319749217,0.7140666922192411,0.8237895202299359,0.24363636363636362,0.44666666666666666,0.31529411764705884,0.20652173913043478,0.5588235294117647,0.30158730158730157
219,0.32269230769230767,0.5949345857094934,0.7460300767693764,0.45161290322580644,0.3684210526315789,0.40579710144927533,0.9375,0.5924978687127025,0.7261013407626676,0.2844387755102041,0.4837310195227766,0.3582329317269077,0.20833333333333334,0.5263157894736842,0.29850746268656714
188,0.3510392609699769,0.568880351262349,0.7252055273744971,0.3333333333333333,0.5526315789473685,0.4158415841584158,0.8871548619447779,0.38610240334378265,0.5380414998179832,0.29867256637168144,0.7130281690140845,0.42099792099792105,0.13344051446945338,0.6434108527131783,0.2210386151797603
396,0.34824434824434825,0.5412775494957042,0.7023751817741154,0.5,0.45714285714285713,0.4776119402985075,0.9838541666666667,0.5154160982264666,0.6764547896150404,0.06593406593406594,0.1643835616438356,0.09411764705882354,0.3203342618384401,0.36741214057507987,0.34226190476190477
57,0.29465449804432853,0.6166097838452788,0.7628430682617875,0.25,1.0,0.4,0.9901960784313726,0.3543859649122807,0.5219638242894057,0.13691931540342298,0.835820895522388,0.23529411764705882,0.059322033898305086,0.875,0.11111111111111112
329,1.1458028900795583,0.6628096721554666,0.7972165224373271,0.6818181818181818,0.5625,0.6164383561643836,0.966678358470712,0.6572859527784403,0.7825099375354913,0.46409807355516636,0.549792531120332,0.50332383665717,0.2905982905982906,0.7083333333333334,0.41212121212121217
303,0.31105132450331124,0.5947237960339944,0.7458643277450872,0.45161290322580644,0.5714285714285714,0.5045045045045045,0.9465721040189126,0.5976119402985075,0.7326623970722782,0.3542483660130719,0.5398406374501992,0.4277821625887924,0.24390243902439024,0.7112970711297071,0.36324786324786323
