sample_id,mse,iou,dice,precision_v1,recall_v1,f1_v1,precision_v2,recall_v2,f1_v2,precision_v3,recall_v3,f1_v3,precision_v4,recall_v4,f1_v4
304,0.3377067883628066,0.5780158360503027,0.7325855962219598,0.6486486486486487,0.8275862068965517,0.7272727272727273,0.9768607790204397,0.8598099117447386,0.9146055244628994,0.2517241379310345,0.5140845070422535,0.33796296296296297,0.3072100313479624,0.6447368421052632,0.416135881104034
443,0.2697947214076246,0.551211219719507,0.7106849315068493,0.2826086956521739,0.41935483870967744,0.33766233766233766,0.9471264367816092,0.5241730279898219,0.6748566748566748,0.23851203501094093,0.39492753623188404,0.2974079126875853,0.07508532423208192,0.4074074074074074,0.12680115273775217
332,0.47509578544061304,0.42516129032258065,0.596650067904029,0.2857142857142857,0.45454545454545453,0.3508771929824561,0.9236641221374046,0.3644578313253012,0.5226781857451404,0.14516129032258066,0.3409090909090909,0.20361990950226244,0.0034482758620689655,0.06666666666666667,0.006557377049180329
88,0.2088293650793651,0.7233560090702947,0.8394736842105263,0.47058823529411764,0.7272727272727273,0.5714285714285714,0.9397450753186558,0.5739561217268223,0.7126537785588751,0.25690276110444177,0.7278911564625851,0.3797692990239574,0.18181818181818182,0.7301587301587301,0.2911392405063291
409,0.3702591062711228,0.5912921348314607,0.7431597528684908,0.38461538461538464,0.7692307692307693,0.5128205128205128,0.9501956599075062,0.6694235588972431,0.7854727245993236,0.2448512585812357,0.6125954198473282,0.34986376021798365,0.29914529914529914,0.6205673758865248,0.4036908881199539
89,0.23951352692975925,0.6182261391336958,0.7640787949015063,0.4731182795698925,0.7096774193548387,0.567741935483871,0.9762000806776926,0.6408898305084746,0.7737809752198241,0.36783042394014964,0.6570155902004454,0.47162270183852917,0.2958963282937365,0.5330739299610895,0.3805555555555556
213,0.12981393336218086,0.8056,0.8923349579087284,0.5769230769230769,0.8333333333333334,0.6818181818181818,0.9607231920199502,0.8110526315789474,0.8795662100456622,0.2913752913752914,0.6443298969072165,0.40128410914927776,0.23780487804878048,0.4482758620689655,0.3107569721115538
210,0.11425061425061425,0.8271215596330275,0.9053820806527538,0.8070175438596491,0.8214285714285714,0.8141592920353982,0.973967684021544,0.8375144731763797,0.9006017846026145,0.3615819209039548,0.6689895470383276,0.46943765281173594,0.3516819571865443,0.6845238095238095,0.4646464646464646
84,0.3230563002680965,0.5428571428571428,0.7037037037037037,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.9488666315234581,0.6278339727938612,0.7556675062972292,0.3121951219512195,0.5727069351230425,0.40410418310970797,0.26360544217687076,0.6378600823045267,0.3730445246690734
254,1.536965860275831,0.8132147395171537,0.8969866853538893,0.6153846153846154,0.64,0.6274509803921569,0.9402118209771096,0.8286660644384222,0.8809218950064021,0.40934065934065933,0.6234309623430963,0.494195688225539,0.32460732984293195,0.7181467181467182,0.4471153846153847
250,0.18337730870712401,0.8657923104563421,0.9280693307655272,0.581081081081081,0.7678571428571429,0.6615384615384615,0.9725851908788111,0.8871231596167329,0.9278904913224151,0.5284280936454849,0.6929824561403509,0.5996204933586338,0.4168466522678186,0.6819787985865724,0.517426273458445
26,0.21016949152542372,0.8881578947368421,0.9407665505226481,0.5714285714285714,0.8,0.6666666666666666,0.9878542510121457,0.9312977099236641,0.9587426326129665,0.5333333333333333,0.8888888888888888,0.6666666666666667,0.21428571428571427,1.0,0.35294117647058826
410,0.27252625760088445,0.6552224371373307,0.7917031843412211,0.6129032258064516,0.8636363636363636,0.7169811320754716,0.8589743589743589,0.5119388729703916,0.6415320167564333,0.3192090395480226,0.5916230366492147,0.41467889908256883,0.25308641975308643,0.6212121212121212,0.35964912280701755
433,0.21890862944162437,0.6698063840920984,0.8022563459730492,0.2545454545454545,0.7777777777777778,0.38356164383561636,0.9654054054054054,0.6429085673146149,0.7718236819360415,0.18620689655172415,0.5,0.271356783919598,0.2,0.47619047619047616,0.2816901408450704
421,0.24112943528235883,0.8138888888888889,0.8973966309341501,0.6166666666666667,0.7551020408163265,0.6788990825688074,0.9493534482758621,0.842524705132292,0.8927546022631313,0.45648604269293924,0.634703196347032,0.5310410697230181,0.37730870712401055,0.7258883248730964,0.4965277777777778
146,0.9885470469346508,0.8088916982722293,0.8943506115317414,0.58,0.6170212765957447,0.5979381443298969,0.943870523415978,0.8014619883040935,0.8668564199873497,0.3594936708860759,0.6745843230403801,0.4690338563170933,0.3346613545816733,0.75,0.4628099173553719
449,0.380352644836272,0.5109767737830099,0.6763529164034534,0.3333333333333333,0.5806451612903226,0.4235294117647058,0.9648936170212766,0.4199074074074074,0.5851612903225807,0.099601593625498,0.47770700636942676,0.1648351648351648,0.006535947712418301,0.21052631578947367,0.012678288431061807
56,0.09785667893483438,0.861351462711166,0.9255118981737687,0.59375,0.7450980392156863,0.6608695652173913,0.9737617924528302,0.8836276083467095,0.9265077138849931,0.5646551724137931,0.6343825665859564,0.597491448118586,0.3686746987951807,0.7391304347826086,0.4919614147909968
59,0.12599258867125462,0.8158862466290757,0.8986094235182935,0.5084745762711864,0.7142857142857143,0.594059405940594,0.9691907943578322,0.8535469107551488,0.9077003302624718,0.40618955512572535,0.6086956521739131,0.48723897911832953,0.3275862068965517,0.6477272727272727,0.43511450381679384
28,0.6192714453584018,0.7171122994652407,0.8352538150109,0.42105263157894735,0.6666666666666666,0.5161290322580646,0.9311594202898551,0.6425,0.7603550295857988,0.2757475083056478,0.6484375,0.38694638694638694,0.12755102040816327,0.6756756756756757,0.2145922746781116
