sample_id,mse,iou,dice,precision_v1,recall_v1,f1_v1,precision_v2,recall_v2,f1_v2,precision_v3,recall_v3,f1_v3,precision_v4,recall_v4,f1_v4
50,0.3420308079220371,0.5646720668931278,0.7217768871075484,0.20930232558139536,0.34615384615384615,0.2608695652173913,0.9706129303106633,0.48962304108428634,0.6509009009009009,0.27851458885941643,0.35353535353535354,0.3115727002967359,0.14988290398126464,0.5517241379310345,0.2357274401473297
332,0.5564325177584846,0.4114915844457342,0.5830592105263158,0.3125,0.22727272727272727,0.2631578947368421,0.9195402298850575,0.1606425702811245,0.2735042735042735,0.16770186335403728,0.4090909090909091,0.23788546255506607,0.0015873015873015873,0.06666666666666667,0.00310077519379845
353,26.222295514511874,0.37793929029499784,0.5485572448029786,0.3333333333333333,0.21428571428571427,0.2608695652173913,0.7731958762886598,0.15379357484620643,0.25655644241733183,0.2331002331002331,0.49504950495049505,0.31695721077654515,0.04556962025316456,0.782608695652174,0.0861244019138756
369,0.33889575607746186,0.6338000394399527,0.775859987929994,0.8823529411764706,0.4838709677419355,0.625,0.9866102889358703,0.4784688995215311,0.6444188722669736,0.3418803418803419,0.41522491349480967,0.37499999999999994,0.19126819126819128,0.6618705035971223,0.2967741935483871
449,0.6320054017555705,0.4306040268456376,0.6019891161568774,0.3939393939393939,0.41935483870967744,0.40625,0.9723320158102767,0.11388888888888889,0.20389556568586822,0.11223021582733812,0.4968152866242038,0.18309859154929575,0.004964147821290678,0.47368421052631576,0.00982532751091703
278,0.3722356439323546,0.5918945963975984,0.7436354112100576,0.47058823529411764,0.43243243243243246,0.4507042253521127,0.9674306393244874,0.44223876481941,0.6070009460737938,0.32344213649851633,0.40823970037453183,0.3609271523178808,0.23518164435946462,0.5801886792452831,0.33469387755102037
455,0.3547136563876652,0.6223856209150327,0.7672474569443045,0.6444444444444445,0.5918367346938775,0.6170212765957447,0.9784213515048268,0.4962557603686636,0.6585132811007071,0.39377289377289376,0.47149122807017546,0.4291417165668663,0.278816199376947,0.716,0.40134529147982057
407,0.33312040881507504,0.6467358145210494,0.7854761022600963,0.7368421052631579,0.6666666666666666,0.7,0.9826589595375722,0.5059523809523809,0.6679764243614931,0.22186495176848875,0.4791666666666667,0.3032967032967033,0.2096069868995633,0.6075949367088608,0.3116883116883117
14,0.4442446043165468,0.4490081028220173,0.6197454685692249,0.6875,0.39285714285714285,0.5,0.9789473684210527,0.21002710027100271,0.3458534771290443,0.1056338028169014,0.6,0.17964071856287425,0.0052122114668652275,0.5,0.010316875460574798
311,0.5810276679841897,0.5033800494641385,0.6696644000877385,0.41304347826086957,0.3877551020408163,0.4,0.9293809938971229,0.2967706013363029,0.44988394175986496,0.29438822447102114,0.5237315875613748,0.37691401648998824,0.16666666666666666,0.5687022900763359,0.2577854671280277
484,0.5454895913646878,0.4593133279264666,0.6294924045942942,0.37209302325581395,0.6153846153846154,0.463768115942029,0.9862348178137652,0.4905356423681031,0.6551909628832706,0.4759036144578313,0.42934782608695654,0.45142857142857146,0.1917808219178082,0.42424242424242425,0.2641509433962264
118,0.39237466226358453,0.581754195993503,0.7355810371384562,0.4,0.6,0.48,0.9856054191363252,0.49701110162254486,0.6608004541583878,0.24444444444444444,0.33,0.28085106382978725,0.11682242990654206,0.5952380952380952,0.19531250000000003
244,0.34894117647058825,0.6246957291436158,0.7690002724053392,0.7058823529411765,0.5217391304347826,0.6,0.9745114698385726,0.4464772284935773,0.612386545648692,0.32432432432432434,0.4067796610169492,0.3609022556390977,0.20373831775700935,0.630057803468208,0.307909604519774
252,0.3570053887605851,0.6138292110489258,0.7607114889808704,0.6,0.4772727272727273,0.5316455696202532,0.987136086662153,0.4549141965678627,0.6228107646304998,0.24113475177304963,0.4722222222222222,0.3192488262910798,0.20109689213893966,0.6358381502890174,0.3055555555555555
49,0.32494365138993236,0.597081010167268,0.747715371188007,0.7,0.5957446808510638,0.6436781609195402,0.9909474954737477,0.4350821409644939,0.6046768550911434,0.20446096654275092,0.25462962962962965,0.2268041237113402,0.3825503355704698,0.475,0.42379182156133827
445,0.33116385911179175,0.6488563586459286,0.7870380645877261,0.717948717948718,0.6086956521739131,0.6588235294117647,0.9848783694937541,0.47510307643514116,0.6409927257167308,0.3684210526315789,0.5067024128686327,0.4266365688487585,0.21630094043887146,0.696969696969697,0.33014354066985646
386,0.3136371512736094,0.658447790832368,0.7940530832169228,0.78125,0.49019607843137253,0.6024096385542168,0.9725336322869955,0.5040674026728647,0.6639877535399924,0.39083969465648855,0.5059288537549407,0.4409991386735573,0.24065040650406505,0.669683257918552,0.3540669856459331
264,0.3455362877328195,0.5903890160183066,0.7424460431654676,0.6666666666666666,0.7,0.6829268292682926,0.9455587392550143,0.3525641025641026,0.5136186770428016,0.2765151515151515,0.6403508771929824,0.3862433862433862,0.06963788300835655,0.7142857142857143,0.1269035532994924
384,0.3296557811120918,0.6418159100374844,0.7818366311516997,0.6451612903225806,0.43478260869565216,0.5194805194805194,0.9877133105802047,0.513667021654242,0.6758524054180289,0.35730858468677495,0.4782608695652174,0.40903054448871184,0.21102661596958175,0.6981132075471698,0.32408759124087594
392,0.6180522565320665,0.6487761059959578,0.7869790247888858,0.75,0.5454545454545454,0.631578947368421,0.9670658682634731,0.5092629089475759,0.6671830622256649,0.3352272727272727,0.4645669291338583,0.38943894389438943,0.2056239015817223,0.6647727272727273,0.31409395973154364
