sample_id,mse,iou,dice,precision_v1,recall_v1,f1_v1,precision_v2,recall_v2,f1_v2,precision_v3,recall_v3,f1_v3,precision_v4,recall_v4,f1_v4
324,0.4722222222222222,0.539612676056338,0.7009719839908519,0.3695652173913043,0.5862068965517241,0.4533333333333333,0.9130434782608695,0.44590495449949447,0.5991847826086957,0.24900662251655628,0.5714285714285714,0.34686346863468637,0.09906542056074766,0.5353535353535354,0.167192429022082
61,0.45091225021720244,0.40435632504886904,0.5758600119308014,0.21951219512195122,0.34615384615384615,0.26865671641791045,0.9324324324324325,0.2703526338702656,0.41916976037799536,0.13322884012539185,0.2664576802507837,0.17763845350052246,0.023633677991137372,0.22857142857142856,0.042838018741633205
166,0.3024458142771923,0.6320384889522452,0.77453870509881,0.55,0.673469387755102,0.6055045871559633,0.9390563564875491,0.4521931208583149,0.6104366347177849,0.327455919395466,0.6735751295336787,0.44067796610169485,0.2288021534320323,0.6463878326996197,0.3379721669980119
116,0.3142857142857143,0.6302126484396575,0.7731661866847366,0.5555555555555556,0.38461538461538464,0.4545454545454546,0.9536423841059603,0.5104120513956579,0.6649350649350648,0.16074450084602368,0.47738693467336685,0.24050632911392406,0.11553784860557768,0.5321100917431193,0.18985270049099834
282,0.4628360569319979,0.555011135857461,0.7138355771985104,0.21052631578947367,0.3333333333333333,0.2580645161290323,0.9868593955321945,0.5430224150397687,0.7005597014925373,0.33707865168539325,0.6122448979591837,0.4347826086956522,0.1213235294117647,0.6470588235294118,0.2043343653250774
334,0.7115250291036088,0.4783114508891474,0.6471051152332771,0.2727272727272727,0.4166666666666667,0.3296703296703296,0.9357340720221606,0.43813229571984436,0.5968197879858658,0.30333333333333334,0.42032332563510394,0.3523717328170378,0.22954545454545455,0.42616033755274263,0.2983751846381093
455,0.3734363502575423,0.5966386554621849,0.7473684210526316,0.46938775510204084,0.46938775510204084,0.46938775510204084,0.9699570815450643,0.5207373271889401,0.6776611694152922,0.4156521739130435,0.5241228070175439,0.46362754607177503,0.25295109612141653,0.6,0.35587188612099646
440,0.3797961630695444,0.4480374211917836,0.6188202247191011,0.23809523809523808,0.36585365853658536,0.2884615384615385,0.9492481203007519,0.3348806366047745,0.49509803921568624,0.29107981220657275,0.3712574850299401,0.32631578947368417,0.14412416851441243,0.3611111111111111,0.2060221870047544
82,0.3820264948084497,0.5495523309663476,0.7093046423590357,0.7096774193548387,0.6470588235294118,0.6769230769230768,0.9172473867595818,0.5618996798292423,0.6968894771674389,0.32507739938080493,0.4585152838427948,0.3804347826086956,0.25925925925925924,0.6829268292682927,0.37583892617449666
354,0.6468619246861924,0.4359613586787161,0.6072048611111112,0.36666666666666664,0.6111111111111112,0.45833333333333326,0.9812108559498957,0.2243436754176611,0.3651903651903652,0.07904191616766468,0.66,0.14117647058823532,0.000984251968503937,0.2,0.0019588638589618022
257,0.5199256659095602,0.5610785033015407,0.7188344495358947,0.5208333333333334,0.423728813559322,0.4672897196261682,0.9708599857853589,0.4435064935064935,0.6088700690884778,0.23467862481315396,0.521594684385382,0.3237113402061856,0.1792,0.6222222222222222,0.2782608695652174
447,0.35304272766508416,0.5871066768994628,0.7398452611218569,0.3,0.6428571428571429,0.4090909090909091,0.9006085192697769,0.30515463917525776,0.45585215605749496,0.17010309278350516,0.5769230769230769,0.2627388535031847,0.051622418879056046,0.5833333333333334,0.0948509485094851
122,0.5472659870250232,0.48567621585609594,0.6538116591928251,0.3230769230769231,0.42,0.3652173913043478,0.9315352697095436,0.38387004844685096,0.5436932391523714,0.3913913913913914,0.5809806835066865,0.4677033492822966,0.2113323124042879,0.48936170212765956,0.29518716577540105
271,0.29097234938655925,0.65604879701796,0.7923061182729692,0.5192307692307693,0.5294117647058824,0.5242718446601942,0.9576848249027238,0.5648307515777395,0.7105738000721761,0.44619799139167865,0.6122047244094488,0.5161825726141078,0.2665505226480836,0.6510638297872341,0.3782447466007416
326,0.3657747086750108,0.5745920745920746,0.7298297557364914,0.4576271186440678,0.5510204081632653,0.4999999999999999,0.9701803051317615,0.4810866574965612,0.6432183908045976,0.3411513859275053,0.5079365079365079,0.40816326530612246,0.22342733188720174,0.5392670157068062,0.3159509202453988
360,0.6432900432900432,0.47915357217682797,0.6478753541076487,0.2972972972972973,0.39285714285714285,0.3384615384615385,0.9477777777777778,0.5183834700698876,0.6702023178157533,0.06666666666666667,0.10526315789473684,0.0816326530612245,0.3015075376884422,0.32432432432432434,0.3125
211,0.34427812650893286,0.6187416925121844,0.7644724237032982,0.8,0.5714285714285714,0.6666666666666666,0.9712885154061625,0.5161890584294753,0.6741190765492101,0.2860696517412935,0.4791666666666667,0.35825545171339557,0.1907514450867052,0.6923076923076923,0.2990936555891239
114,0.618348623853211,0.4356223175965665,0.6068759342301944,0.3111111111111111,0.4827586206896552,0.37837837837837834,0.9511217948717948,0.3886705959397512,0.5518363551836356,0.22134387351778656,0.2545454545454545,0.23678646934460884,0.10732984293193717,0.37962962962962965,0.1673469387755102
351,0.40879478827361565,0.5043081601621896,0.6704851752021563,0.4,0.5666666666666667,0.46896551724137936,0.9488958990536278,0.4070365358592693,0.5696969696969697,0.32723112128146453,0.5143884892086331,0.39999999999999997,0.19444444444444445,0.48770491803278687,0.2780373831775701
49,0.4386,0.5696898966322107,0.7258629845990441,0.4126984126984127,0.5531914893617021,0.4727272727272727,0.9708265802269044,0.47615262321144675,0.6389333333333334,0.23102310231023102,0.32407407407407407,0.26974951830443156,0.37962962962962965,0.45555555555555555,0.4141414141414141
